Node.Name,Contrast,logFC,CI.L,CI.R,AveExpr,t,P.Value,adj.P.Val,B
FLOR,TreatmentGroupGrp1...TreatmentGroupGrp2,0.175171555637682,-0.147234305579223,0.497577416854587,0.0249450034428744,1.85737508563991,0.0679100525951055,0.224103173563848,-6.06875195048426
QACEDELTA1,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.0344418504787986,-0.38468346760658,0.315799766648983,0.0243751607395622,-1.00988058596541,0.31662338304228,0.61462186119972,-7.22710888312799
ROSB,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.165637012076458,-0.455469655502013,0.124195631349097,0.0224714071119633,-2.24710354756041,0.0280805243553363,0.130380366740851,-5.30806004314568
QACL,TreatmentGroupGrp1...TreatmentGroupGrp2,0.0186336403936089,-0.305720832754032,0.342988113541249,0.021233181011476,0.850300275007299,0.399296075099174,0.686290129076705,-7.44174387983792
KDEA,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.0961354262337895,-0.359519196958186,0.167248344490607,0.0211294105183612,-1.50465531463625,0.137316257225151,0.376967458593056,-6.66830520344827
NIMF,TreatmentGroupGrp1...TreatmentGroupGrp2,0.00518811833424244,-0.244802710284759,0.255178946953244,0.0208348572709716,0.134977277573585,0.893047579748385,0.959953424485235,-7.78491434537896
SILR,TreatmentGroupGrp1...TreatmentGroupGrp2,0.0260739129757524,-0.251146657951157,0.303294483902662,0.02049988139701,0.405340770456242,0.686588873723085,0.858236092153857,-7.69017553239381
LNUF,TreatmentGroupGrp1...TreatmentGroupGrp2,0.16062466945778,-0.114823280656207,0.436072619571767,0.0201056641065988,2.17449904336929,0.033406005796752,0.135684759789395,-5.45836826626681
VANXD,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.0432293455054055,-0.455615858220656,0.369157167209845,0.0197892955761107,-0.972826928439844,0.3343479862998,0.620588256790317,-7.29652235757425
CAT,TreatmentGroupGrp1...TreatmentGroupGrp2,0.930640416318739,0.632474741797403,1.22880609084007,0.0183479034192045,20.2493249503629,4.25859398935116e-23,3.51334004121471e-21,42.1357528506294
CMLA,TreatmentGroupGrp1...TreatmentGroupGrp2,0.0229329903547823,-0.177585304468489,0.223451285178054,0.0183420655000239,1.33952481657529,0.186338720029909,0.442386889279641,-6.95120895366586
